id,reg,active,serial,hexIcao,airlineName,iataCodeShort,icaoCode,model,modelCode,numSeats,rolloutDate,firstFlightDate,deliveryDate,registrationDate,typeName,numEngines,engineType,isFreighter,productionLine,ageYears,verified,numRegistrations,firstRegistrationDate
13687,N514AS,True,35193,A6705C,Alaska Airlines,738,B738,B738,B737-890,159,2008-08-24,2008-08-24,2008-09-22,2008-09-22,Boeing 737-800,2,Jet,False,Boeing 737 NG,16.5,True,1,2008-09-22
2133750,N635FR,True,11837,A850DC,Frontier Airlines,32Q,A21N,A21N,321-271NX,240,,,2024-02-02,2024-02-02,Airbus A321 NEO,2,Jet,False,Airbus A321 NEO,1.1,True,1,2024-02-02
11312,N868DN,True,31978,ABECE7,Delta Air Lines,737,,B739,B737-932ER,180,2016-11-17,2016-11-17,2016-11-29,2016-11-29,Boeing 737,2,Jet,False,Boeing 737,8.3,True,1,2016-11-29
14952,N8645A,True,36907,ABE0BB,Southwest Airlines,738,B738,B738,B737-8H4,175,2014-08-04,2014-08-04,2014-08-11,2014-09-08,Boeing 737-800,2,Jet,False,Boeing 737 NG,10.6,True,1,2014-09-08
4072,N292JB,False,19000179,A2FDB2,JetBlue Airways,E90,E190,E190,190AR,,,,2008-06-10,2008-06-10,Embraer 190,2,Jet,False,Embraer ERJ190,16.8,True,2,2008-06-10
26627,N989JT,True,7924,ADCD6D,JetBlue Airways,321,A321,A321,321-231,159,2017-12-07,2017-12-07,2017-12-14,2017-12-14,Airbus A321,2,Jet,False,Airbus A321,7.3,True,1,2017-12-14
143008,N570DZ,True,48,A74ECC,Delta Air Lines,359,A359,A359,350-941,339,2016-09-06,2016-09-06,2016-10-03,2021-09-20,Airbus A350-900,2,Jet,False,Airbus A350,8.5,True,4,2016-10-03
57169,N419AN,True,10017,A4F59C,American Airlines,32Q,A21N,A21N,321-253NX,196,2020-07-22,,,2020-07-31,Airbus A321 NEO,2,Jet,False,Airbus A321 NEO,4.6,True,1,2020-07-31
10380,N6704Z,True,30396,A8DEB4,Delta Air Lines,752,B752,B752,B757-232,199,2000-02-02,2000-02-02,2000-04-04,2006-05-01,Boeing 757-200,2,Jet,False,Boeing 757,25.1,True,3,2000-04-04
2117723,N902XJ,True,15131,AC78B0,Endeavor Air,CR9,CRJ9,CRJ9,CRJ-900LR,,,,2007-06-20,2013-06-26,Canadair CRJ 900,2,Jet,False,Canadair CRJ 900,17.7,True,3,2007-06-20
10186,N895UA,True,3020,AC59AA,United Airlines,319,A319,A319,319-132,,2007-01-26,2007-01-26,2007-02-05,2017-07-20,Airbus A319,2,Jet,False,Airbus A319,18.1,True,2,2007-02-06
18847,N66803,True,42817,A8D465,United Airlines,739,B739,B739,B737-924ER,,2013-08-16,2013-08-16,2013-09-25,2013-09-25,Boeing 737-900,2,Jet,False,Boeing 737 NG,11.6,True,1,2013-09-25
184619,N691CA,True,15136,A92EA0,Endeavor Air,CR9,CRJ9,CRJ9,CRJ-900LR,76,,,,2018-01-23,Canadair CRJ 900,2,Jet,False,Canadair CRJ 900,,True,3,2007-10-25
183511,N751AB,True,17000078,AA1DC2,Envoy Air,E70,E170,E170,170SE,,,,2005-07-18,2024-09-06,Embraer 170,2,Jet,False,Embraer ERJ170,19.7,True,4,2005-07-18
27531,N373DX,True,8734,A43F51,Delta Air Lines,321,A321,A321,321-211,192,2019-02-27,2019-02-27,2019-03-08,2019-03-08,Airbus A321,2,Jet,False,Airbus A321,6.0,True,1,2019-03-08
9553,N800NN,True,29564,AAE316,American Airlines,738,B738,B738,B737-823,172,2009-07-06,2009-07-06,2009-07-21,2009-07-21,Boeing 737-800,2,Jet,False,Boeing 737 NG,15.7,True,1,2009-07-21
3430,N667AW,True,1710,A8CE4F,American Airlines,320,A320,A320,320-232,150,2002-01-17,2002-01-17,2002-02-28,2015-04-08,Airbus A320,2,Jet,False,Airbus A320,23.1,True,3,2002-02-28
31493,N232JQ,True,17000225,A210C5,Republic Airways,E75,E175,E175,175LR,,,,,2020-01-25,Embraer 175,2,Jet,False,Embraer ERJ170,,True,2,2008-06-13
31585,N867RW,False,17000130,ABEA64,Envoy Air,E70,E170,E170,170SU,,,,2006-06-05,2024-03-05,Embraer 170,2,Jet,False,Embraer ERJ170,18.8,True,6,2006-06-05
1983,N698CB,True,145877,A948A2,Piedmont Airlines,ER4,E145,E135,145LR,,,2004-12-02,2004-12-15,2024-04-10,Embraer 145,2,Jet,False,Embraer ERJ145,20.3,True,3,2004-12-15
11045,N354PT,True,31275,A3F500,American Airlines,738,B738,B738,B737-823,,2017-09-25,2017-09-25,2017-10-10,2017-10-10,Boeing 737-800,2,Jet,False,Boeing 737 NG,7.5,True,1,2017-10-10
2591,N948LR,True,15118,AD2BEA,Mesa Airlines,CR9,CRJ9,CRJ9,CRJ-900ER,,,,2007-04-19,2014-07-08,Canadair CRJ 900,2,Jet,False,Canadair CRJ 900,17.9,True,3,2007-04-19
24848,N437UA,True,655,A53EE2,United Airlines,320,A320,A320,320-232,150,1997-01-09,1997-01-09,1997-02-20,1997-02-20,Airbus A320,2,Jet,False,Airbus A320,28.2,True,1,1997-02-20
17860,N261NV,True,4115,A283F4,Allegiant Air,320,A320,A320,320-214,177,2009-11-05,2009-11-05,2009-12-07,2018-03-21,Airbus A320,2,Jet,False,Airbus A320,15.3,True,2,2009-12-01
8138,N408WN,True,27895,A4CC5A,Southwest Airlines,73G,B737,B737,B737-7H4,143,2001-08-17,2001-08-17,2001-09-07,2001-09-07,Boeing 737-700,2,Jet,False,Boeing 737 NG,23.6,True,1,2001-09-07
25835,N304FR,True,7367,A32EBB,Frontier Airlines,32A,A320,A20N,320-251N,180,2016-12-06,2016-12-06,2016-12-14,2016-12-14,Airbus A320 (Sharklets),2,Jet,False,Airbus A320,8.3,True,1,2016-12-14
1509,N385HA,True,1295,A46E8D,Hawaiian Airlines,332,A332,A332,330-243,,2012-02-24,2012-02-24,2012-03-10,2012-03-10,Airbus A330-200,2,Jet,False,Airbus A330,13.0,True,1,2012-03-10
13968,N259WN,True,35554,A27AEE,Southwest Airlines,73G,B737,B737,B737-7H4,,2006-10-23,2006-10-23,2006-11-01,2006-11-01,Boeing 737-700,2,Jet,False,Boeing 737 NG,18.4,True,1,2006-11-01
30215,N274SY,True,17000736,A2B6FF,SkyWest Airlines,E75,E175,E175,175LR,70,2018-06-15,,,2018-06-28,Embraer 175,2,Jet,False,Embraer ERJ170,6.7,True,1,2018-06-28
184490,N615NN,True,15484,A8028A,PSA Airlines,CR9,CRJ9,CRJ9,CRJ-900LR,76,2020-03-12,,,2020-03-26,Canadair CRJ 900,2,Jet,False,Canadair CRJ 900,5.0,True,1,2020-03-26
7476,N780UA,True,26944,AA9249,United Airlines,772,B772,B772,777-222,364,1996-07-17,1996-07-17,1996-08-06,1996-08-06,Boeing 777-200,2,Jet,False,Boeing 777,28.7,True,1,1996-08-06
10422,N12754,True,30464,A070D7,United Airlines,73G,B737,B737,B737-7V3,126,2002-10-30,2002-10-30,2002-11-26,2015-07-01,Boeing 737-700,2,Jet,False,Boeing 737 NG,22.4,True,2,2002-11-26
2133628,N948NK,False,10744,AD2C16,Spirit Airlines,32N,A20N,A20N,320-271N,,,2021-12-08,2021-12-22,2021-12-22,Airbus A320 NEO,2,Jet,False,Airbus A320 NEO,3.3,True,1,2021-12-22
8202,N186DN,True,27962,A1574E,Delta Air Lines,76W,B763,B763,B767-332ER,208,1995-06-26,1995-06-26,1995-07-07,1995-07-07,Boeing 767-300,2,Jet,False,Boeing 767,29.7,True,1,1995-07-07
2122494,N8797Q,True,67787,AC1B21,Southwest Airlines,7M8,B38M,B38M,737-8MAX,,,2023-02-05,2023-04-14,2023-04-14,Boeing 737 MAX 8,2,Jet,False,Boeing 737 MAX,2.1,True,1,2023-04-14
185554,N957SW,True,7829,AD504D,West Air (USA),CR2,CRJ2,CRJ2,CRJ-200LR,,,,2003-08-21,2003-08-21,Canadair CRJ 200,2,Jet,False,Canadair CRJ 100,21.6,True,1,2003-08-21
26658,N331DN,True,7943,A399DE,Delta Air Lines,321,A321,A321,321-211,192,2017-12-06,2017-12-06,2017-12-15,2017-12-15,Airbus A321,2,Jet,False,Airbus A321,7.3,True,1,2017-12-15
22726,N620NK,True,5624,A81773,Spirit Airlines,32A,A320,A320,320-232,178,2013-05-07,2013-05-07,2013-05-29,2013-05-29,Airbus A320 (Sharklets),2,Jet,False,Airbus A320,11.8,True,1,2013-05-29
3266,N131HQ,True,17000215,A07FA6,Republic Airways,E75,E175,E175,175LR,76,,,2008-03-28,2008-03-28,Embraer 175,2,Jet,False,Embraer ERJ170,17.0,True,1,2008-03-28
1996,N923AE,True,145907,ACC954,Piedmont Airlines,ER4,E145,E135,145LR,50,,,2005-04-28,2024-01-09,Embraer 145,2,Jet,False,Embraer ERJ145,19.9,True,3,2005-04-28
14720,N8664J,True,36649,ABE80E,Southwest Airlines,738,B738,B738,B737-8H4,175,2015-03-23,2015-03-23,2015-04-09,2015-04-09,Boeing 737-800,2,Jet,False,Boeing 737 NG,10.0,True,1,2015-04-09
8875,N27733,True,28800,A2C35A,United Airlines,73G,B737,B737,B737-724,,1999-08-20,1999-08-20,1999-09-07,2011-06-01,Boeing 737-700,2,Jet,False,Boeing 737 NG,25.6,True,2,1999-09-07
2144249,N708EV,True,10060,A972BE,SkyWest Airlines,CRJ,,,CRJ-550,,,,2002-10-23,2019-02-09,Canadair CRJ,,,False,Canadair CRJ,22.4,True,3,2002-10-23
2134196,N720NK,True,12048,A9A4C2,Spirit Airlines,32Q,A21N,A21N,321-271NX,,,,2024-06-27,2024-06-27,Airbus A321 NEO,2,Jet,False,Airbus A321 NEO,0.7,True,1,2024-06-27
19494,N69830,True,44560,A94B48,United Airlines,737,,B739,B737-924ER,,2014-06-17,2014-06-17,2014-06-30,2014-06-30,Boeing 737,2,Jet,False,Boeing 737,10.7,True,1,2014-06-30
2671,N180US,True,1525,A1427F,American Airlines,321,A321,A321,321-211,181,2001-06-05,2001-06-05,2001-06-27,2015-04-08,Airbus A321,2,Jet,False,Airbus A321,23.8,True,2,2001-06-27
2472,N918FJ,False,15018,ACB4E9,Mesa Airlines,CR9,CRJ9,CRJ9,CRJ-900ER,,,,2004-04-08,2004-04-08,Canadair CRJ 900,2,Jet,False,Canadair CRJ 900,20.9,True,1,2004-04-08
2121281,N309SY,True,17000912,A34268,SkyWest Airlines,E75,E175,E175,175LR,76,,2022-06-01,2022-06-16,2022-06-16,Embraer 175,2,Jet,False,Embraer ERJ170,2.8,True,1,2022-06-16
2493,N935LR,True,15035,ACF946,Mesa Airlines,CR9,CRJ9,CRJ9,CRJ-900,,,,2005-04-29,2005-04-29,Canadair CRJ 900,2,Jet,False,Canadair CRJ 900,19.9,True,1,2005-04-29
11547,N475WN,True,32474,A5D5AE,Southwest Airlines,73G,B737,B737,B737-7H4,143,2004-07-16,2004-07-16,2004-08-02,2004-08-02,Boeing 737-700,2,Jet,False,Boeing 737 NG,20.7,True,1,2004-08-02
24447,N8555Z,True,63600,ABBD0A,Southwest Airlines,738,B738,B738,B737-8H4,175,2017-11-30,2017-11-30,2017-12-13,2017-12-12,Boeing 737-800,2,Jet,False,Boeing 737 NG,7.3,True,1,2017-12-12
17525,N347NW,True,408,A3D890,Delta Air Lines,320,A320,A320,320-212,157,1993-02-05,1993-02-05,1993-04-05,2010-01-01,Airbus A320,2,Jet,False,Airbus A320,32.1,True,2,1993-04-05
3173,N782SM,True,17000022,AA9990,Envoy Air,E70,E170,E170,170SU,69,,,2004-06-01,2024-02-22,Embraer 170,2,Jet,False,Embraer ERJ170,20.8,True,6,2004-06-01
2161,N636AE,True,145160,A8540B,Piedmont Airlines,ER4,E145,E135,145LR,50,,,1999-08-18,2016-05-13,Embraer 145,2,Jet,False,Embraer ERJ145,25.6,True,3,1999-08-18
5084,N371NB,True,2095,A438B0,Delta Air Lines,319,A319,A319,319-114,,2003-11-19,2003-11-19,2003-12-12,2009-12-26,Airbus A319,2,Jet,False,Airbus A319,21.3,True,2,2003-12-13
95635,N379FR,True,10510,A455C7,Frontier Airlines,32N,A20N,A20N,320-251N,186,2021-03-11,,,2021-03-24,Airbus A320 NEO,2,Jet,False,Airbus A320 NEO,4.0,True,1,2021-03-24
9619,N3755D,True,29627,A44969,Delta Air Lines,738,B738,B738,B737-832,63,2001-07-26,2001-07-26,2001-08-15,2001-08-15,Boeing 737-800,2,Jet,False,Boeing 737 NG,23.6,True,1,2001-08-15
23234,N575UW,True,5980,A762D3,American Airlines,321,A321,A321,321-231,187,2014-02-10,2014-02-10,2014-02-21,2015-04-08,Airbus A321,2,Jet,False,Airbus A321,11.1,True,2,2014-02-21
5019,N569JB,True,2075,A74923,JetBlue Airways,320,A320,A320,320-232,150,2003-07-04,2003-07-04,2003-08-20,2003-09-20,Airbus A320,2,Jet,False,Airbus A320,21.7,True,1,2003-09-20
14234,N193UW,True,3584,A17527,American Airlines,321,A321,A321,321-211,187,2008-07-08,2008-07-08,2008-07-21,2015-04-08,Airbus A321,2,Jet,False,Airbus A321,16.7,True,2,2008-07-21
11567,N224WN,True,32493,A1F1DE,Southwest Airlines,73G,B737,B737,B737-7H4,,2005-10-17,2005-10-17,2005-10-29,2005-10-29,Boeing 737-700,2,Jet,False,Boeing 737 NG,19.4,True,1,2005-10-29
2133528,N3152J,True,55265,A35C0B,JetBlue Airways,223,BCS3,BCS3,220-371,140,,,2024-02-25,2024-02-25,Airbus A220-300,2,Jet,False,Airbus A220,1.0,True,1,2024-02-25
3942,N238JB,True,19000039,A22702,JetBlue Airways,E90,E190,E190,190AR,,,,2006-07-19,2006-07-19,Embraer 190,2,Jet,False,Embraer ERJ190,18.6,True,1,2006-07-19
22359,N906AT,True,55087,AC8588,Delta Air Lines,717,B717,B717,717-231,110,,2001-04-12,2001-04-26,2014-08-14,Boeing 717,2,Jet,False,Boeing 717,23.9,True,4,2001-04-26
30368,N209SY,True,17000645,A1B519,SkyWest Airlines,E75,E175,E175,175LR,76,,,,2017-05-09,Embraer 175,2,Jet,False,Embraer ERJ170,,True,1,2017-05-09
9757,N609AS,True,29752,A7E8BF,Alaska Airlines,73G,B737,B737,B737-790,,1999-08-06,1999-08-06,1999-08-20,1999-08-20,Boeing 737-700,2,Jet,False,Boeing 737 NG,25.6,True,1,1999-08-20
66532,N935NK,True,10108,ACF972,Spirit Airlines,32N,A20N,A20N,320-271N,182,2020-09-25,,,2020-10-06,Airbus A320 NEO,2,Jet,False,Airbus A320 NEO,4.5,True,1,2020-10-06
19089,N37508,True,43439,A448D7,United Airlines,737,,B739,B737-9MAX,179,2018-10-22,2018-10-22,2018-11-08,2018-11-08,Boeing 737,2,Jet,False,Boeing 737,6.4,True,1,2018-11-08
17365,N801AC,True,40619,AAE597,American Airlines,788,B788,B788,B787-8,234,2015-02-09,2015-02-09,2015-02-28,2015-02-28,Boeing 787-8,2,Jet,False,Boeing 787,10.1,True,1,2015-02-28
10222,N6703D,True,30234,A8DE7D,Delta Air Lines,752,B752,B752,757-232,199,2000-01-05,2000-01-05,2000-01-21,2006-05-01,Boeing 757-200,2,Jet,False,Boeing 757,25.2,True,3,2000-01-21
2117873,N824MD,True,17000045,AB40CE,Republic Airways,E70,E170,E170,170SU,,,,,2006-06-01,Embraer 170,2,Jet,False,Embraer ERJ170,,True,2,2005-01-25
11522,N416WN,True,32453,A4EC6B,Southwest Airlines,73G,B737,B737,B737-7H4,,2001-10-16,2001-10-16,2001-11-13,2001-11-13,Boeing 737-700,2,Jet,False,Boeing 737 NG,23.4,True,1,2001-11-13
22003,N429UA,True,539,A51ED1,United Airlines,320,A320,A320,320-232,,1995-05-03,1995-05-03,1995-06-23,1995-06-23,Airbus A320,2,Jet,False,Airbus A320,29.9,True,1,1995-06-23
2245,N655AE,True,145452,A89F52,Piedmont Airlines,ER4,E145,E145,145LR,50,2000-01-06,2000-01-06,2001-06-21,2018-09-20,Embraer 145,2,Jet,False,Embraer ERJ145,25.2,True,3,2001-06-21
2121167,N956NK,True,10857,AD4C27,Spirit Airlines,32N,A20N,A20N,320-271N,,,,2022-05-25,2022-05-25,Airbus A320 NEO,2,Jet,False,Airbus A320 NEO,2.8,True,1,2022-05-25
18737,N8647A,True,42528,ABE101,Southwest Airlines,738,B738,B738,B737-8H4,,2014-08-06,2014-08-06,2014-08-15,2014-08-15,Boeing 737-800,2,Jet,False,Boeing 737 NG,10.6,True,1,2014-08-15
14558,N13954,True,36405,A09FC4,United Airlines,789,B789,B789,B787-9,252,2015-03-06,2015-03-06,2015-03-31,2015-03-31,Boeing 787-9,2,Jet,False,Boeing 787,10.0,True,1,2015-03-31
12313,N87512,True,33458,AC0B7F,United Airlines,738,B738,B738,B737-824,166,2008-05-09,2008-05-09,2008-05-21,2010-11-01,Boeing 737-800,2,Jet,False,Boeing 737 NG,16.8,True,2,2008-05-21
2133492,N8893L,True,68050,AC4210,Southwest Airlines,7M8,B38M,B38M,737-8MAX,,,2023-08-18,2023-11-22,2023-11-22,Boeing 737 MAX 8,2,Jet,False,Boeing 737 MAX,1.6,True,1,2023-11-22
11589,N247WN,True,32508,A24C01,Southwest Airlines,73G,B737,B737,B737-7H4,,2006-06-29,2006-06-29,2006-07-12,2006-07-12,Boeing 737-700,2,Jet,False,Boeing 737 NG,18.7,True,1,2006-07-12
13039,N7879A,True,34321,AAAE1B,Southwest Airlines,73G,B737,B737,B737-7K9,143,2005-10-19,2005-10-19,2005-10-31,2016-11-04,Boeing 737-700,2,Jet,False,Boeing 737 NG,19.4,True,3,2005-10-31
22262,N965AT,True,55026,AD6ECB,Delta Air Lines,717,B717,B717,B717-2BD,110,,,2001-08-20,2015-05-31,Boeing 717,2,Jet,False,Boeing 717,23.6,True,2,2001-08-20
8845,N12216,True,28776,A05DBA,United Airlines,738,B738,B738,B737-824,166,1998-07-15,1998-07-15,1998-08-04,2011-11-30,Boeing 737-800,2,Jet,False,Boeing 737 NG,26.7,True,2,1998-08-04
100613,N312BT,True,17000879,A34E6A,Envoy Air,E75,E175,E175,175LR,76,2021-05-13,2021-05-13,2021-05-28,2023-09-26,Embraer 175,2,Jet,False,Embraer ERJ170,3.8,True,3,2021-05-28
24949,N643NK,True,6616,A87196,Spirit Airlines,320,A320,A320,320-232,,2015-05-19,2015-05-19,2015-06-09,2015-06-09,Airbus A320,2,Jet,False,Airbus A320,9.8,True,1,2015-06-09
27077,N352DN,True,8283,A3EC93,Delta Air Lines,321,A321,A321,321-211,192,2018-05-02,2018-05-02,2018-05-16,2018-05-16,Airbus A321,2,Jet,False,Airbus A321,6.9,True,1,2018-05-16
27677,N407AN,True,8898,A4C6AF,American Airlines,321,A321,A21N,321-253NX,196,2019-10-07,2019-10-07,2019-10-12,2019-10-12,Airbus A321,2,Jet,False,Airbus A321,5.4,True,1,2019-10-12
2133321,N768YX,True,17000953,AA617C,Republic Airways,E75,E175,E175,175LR,,,,2023-10-30,2023-10-30,Embraer 175,2,Jet,False,Embraer ERJ170,1.4,True,1,2023-10-30
31500,N879RW,True,17000227,AC1951,Republic Airways,E70,E170,E170,170LR,,,,,2017-04-24,Embraer 170,2,Jet,False,Embraer ERJ170,,True,4,2008-06-14
2411,N503DN,True,149,A6456D,Delta Air Lines,350,A350,A359,350-941,306,2017-09-22,2017-09-27,2017-10-31,2017-11-01,Airbus A350,2,Turboprop,False,Airbus A350,7.5,True,1,2017-11-01
1747424,N302PQ,False,15302,A32814,Endeavor Air,CR9,CRJ9,CRJ9,CRJ-900LR,76,,,2014-01-13,2014-01-13,Canadair CRJ 900,2,Jet,False,Canadair CRJ 900,11.2,True,1,2014-01-13
30627,N614CZ,True,17000205,A7FDE4,SkyWest Airlines,E75,E175,E175,175LR,70,,,,2020-04-01,Embraer 175,2,Jet,False,Embraer ERJ170,,True,2,2008-01-29
1749754,N538CA,True,15157,A6CE58,Endeavor Air,CR9,CRJ9,CRJ9,CRJ-900LR,,,,,2018-05-21,Canadair CRJ 900,2,Jet,False,Canadair CRJ 900,,True,3,2008-01-11
7050,N679AW,True,2613,A8FD3C,American Airlines,320,A320,A320,320-232,150,2005-11-11,2005-11-11,2005-12-17,2015-04-08,Airbus A320,2,Jet,False,Airbus A320,19.3,True,3,2005-12-17
2114459,N290NN,True,17000841,A2F6B3,Envoy Air,E75,E175,E175,175LR,76,,,,2020-02-21,Embraer 175,2,Jet,False,Embraer ERJ170,,True,1,2020-02-21
182476,N367FR,True,9484,A426DA,Frontier Airlines,32N,A20N,A20N,320-251N,186,2020-02-18,,,2020-02-26,Airbus A320 NEO,2,Jet,False,Airbus A320 NEO,5.1,True,1,2020-02-26
2133571,N27334,True,67594,A2B47F,United Airlines,7M8,B38M,B38M,737-8MAX,,,,2023-12-27,2023-12-27,Boeing 737 MAX 8,2,Jet,False,Boeing 737 MAX,1.2,True,1,2023-12-27
24055,N263AK,True,62471,A28A2C,Alaska Airlines,737,,B739,B737-990ER,178,2016-08-25,2016-08-25,2016-09-12,2016-09-12,Boeing 737,2,Jet,False,Boeing 737,8.5,True,1,2016-09-12
10805,N3744F,True,30837,A44591,Delta Air Lines,738,B738,B738,B737-832,,2001-03-14,2001-03-14,2001-05-24,2001-05-24,Boeing 737-800,2,Jet,False,Boeing 737 NG,24.0,True,1,2001-05-24
11030,N301PA,True,31255,A3244F,American Airlines,738,B738,B738,B737-823,160,2016-12-09,2016-12-09,2016-12-21,2016-12-21,Boeing 737-800,2,Jet,False,Boeing 737 NG,8.3,True,1,2016-12-21
2121587,N317SY,True,17000919,A36279,SkyWest Airlines,E75,E175,E175,175LR,,,,2022-09-28,2022-09-28,Embraer 175,2,Jet,False,Embraer ERJ170,2.5,True,1,2022-09-28
800,N454UA,True,1104,A582BB,United Airlines,320,A320,A320,320-232,150,1999-09-21,1999-09-21,1999-11-05,1999-11-05,Airbus A320,2,Jet,False,Airbus A320,25.5,True,1,1999-11-05
22087,N202NV,True,5440,A19AB1,Allegiant Air,320,A320,A320,320-214,180,2012-12-17,2012-12-17,2013-01-25,2022-01-27,Airbus A320,2,Jet,False,Airbus A320,12.2,True,2,2013-01-26
27258,N359NW,True,846,A4077D,Delta Air Lines,320,A320,A320,320-212,,1998-06-03,1998-06-03,1998-07-15,2009-10-26,Airbus A320,2,Jet,False,Airbus A320,26.8,True,2,1998-07-15
2133896,N663QX,True,17000961,A8C0D2,Horizon Air,E75,E175,E175,175LR,76,,,2024-03-20,2024-03-20,Embraer 175,2,Jet,False,Embraer ERJ170,1.0,True,1,2024-03-20
26197,N903EV,False,7621,AC7AC9,West Air (USA),CR2,CRJ2,CRJ2,CRJ-200LR,50,,,2002-03-01,2019-05-06,Canadair CRJ 200,2,Jet,False,Canadair CRJ 100,23.0,True,5,2002-03-01
5853,N302NV,True,2387,A32800,Allegiant Air,319,A319,A319,319-112,,2005-01-13,2005-01-13,2005-02-07,2013-02-15,Airbus A319,2,Jet,False,Airbus A319,20.2,True,3,2005-02-07
16255,N8503A,True,38813,ABAA1A,Southwest Airlines,738,B738,B738,B737-8H4,175,2016-09-26,2016-09-26,2016-10-07,2016-10-07,Boeing 737-800,2,Jet,False,Boeing 737 NG,8.5,True,1,2016-10-07
10517,N11206,True,30578,A03618,United Airlines,738,B738,B738,B737-824,,2000-07-12,2000-07-12,2000-07-26,2011-11-30,Boeing 737-800,2,Jet,False,Boeing 737 NG,24.7,True,2,2000-07-26
2133952,N14511,True,11775,A0B7D8,United Airlines,32Q,A21N,A21N,321-271NX,,,,2024-04-09,2024-04-09,Airbus A321 NEO,2,Jet,False,Airbus A321 NEO,0.9,True,1,2024-04-09
12385,N57870,True,33525,A76F87,United Airlines,753,B753,B753,B757-33N,213,2003-05-08,2003-05-08,2003-06-18,2011-01-11,Boeing 757-300,2,Jet,False,Boeing 757,21.8,True,3,2003-06-18
7969,N513DZ,True,277,A66CF7,Delta Air Lines,350,A350,A359,350-941,306,2019-01-08,2019-01-16,2019-03-01,2019-03-01,Airbus A350,2,Turboprop,False,Airbus A350,6.2,True,1,2019-03-01
2133072,N990AK,True,67424,ADD2AD,Alaska Airlines,7M9,B39M,B39M,737-9MAX,,,,2023-09-11,2023-09-11,Boeing 737 MAX 9,2,Jet,False,Boeing 737 MAX,1.5,True,1,2023-09-11
28888,N198DN,True,28455,A1863B,Delta Air Lines,76W,B763,B763,B767-332ER,226,1998-01-09,,,1998-02-02,Boeing 767-300,2,Jet,False,Boeing 767,27.2,True,1,1998-02-02
10997,N963NN,True,31208,AD6884,American Airlines,738,B738,B738,B737-823,,2014-12-05,2014-12-05,2014-12-22,2014-12-22,Boeing 737-800,2,Jet,False,Boeing 737 NG,10.3,True,1,2014-12-22
20890,N103DU,False,50022,A01037,Delta Air Lines,CS1,BCS1,BCS1,220-171,109,2018-11-22,2018-11-22,2018-12-08,2018-12-08,Airbus A220-100,2,Jet,False,Airbus A220,6.3,True,1,2018-12-08
2121886,N716EV,True,10084,A992CF,SkyWest Airlines,,,,CRJ-701ER,,,,2003-01-31,2018-12-18,Canadair CRJ-701ER,,,False,,22.1,True,3,2003-01-31
10040,N7814B,False,30042,AA9723,Southwest Airlines,73G,B737,B737,737-7K9,143,2001-08-13,2001-08-13,2001-08-29,2014-06-19,Boeing 737-700,2,Jet,False,Boeing 737 NG,23.6,True,4,2001-08-29
10116,N71411,True,30128,A98D7E,United Airlines,739,B739,B739,737-924,179,2002-01-07,2002-01-07,2002-01-22,2011-11-30,Boeing 737-900,2,Jet,False,Boeing 737 NG,23.2,True,2,2002-01-22
10865,N863NN,True,30903,ABDB35,American Airlines,738,B738,B738,B737-823,,2010-11-15,2010-11-15,2010-12-03,2010-12-03,Boeing 737-800,2,Jet,False,Boeing 737 NG,14.3,True,1,2010-12-03
1184,N604AW,True,1196,A7D630,American Airlines,320,A320,A320,320-232,,2000-03-10,2000-03-10,2000-06-08,2015-04-08,Airbus A320,2,Jet,False,Airbus A320,25.0,True,3,2000-06-08
18527,N69888,True,42191,A94BFF,United Airlines,737,,B739,B737-924ER,,2015-08-15,2015-08-15,2015-08-25,2015-08-25,Boeing 737,2,Jet,False,Boeing 737,9.6,True,1,2015-08-25
31602,N875RW,True,17000180,AC0A75,Republic Airways,E70,E170,E170,170LR,,,,2007-08-21,2017-04-01,Embraer 170,2,Jet,False,Embraer ERJ170,17.6,True,3,2007-08-21
2133167,N764YX,True,17000949,AA52A0,Republic Airways,E75,E175,E175,175LR,76,,,2023-09-26,2023-09-26,Embraer 175,2,Jet,False,Embraer ERJ170,1.5,True,1,2023-09-26
17638,N17002,True,40930,A11BA0,United Airlines,781,B781,B781,B787-10,318,2018-10-17,2018-10-17,2018-12-01,2018-12-01,Boeing 787-10,2,Jet,False,Boeing 787,6.4,True,1,2018-12-01
183628,N873AS,True,7549,AC018C,SkyWest Airlines,CR2,CRJ2,CRJ2,CRJ-200LR,50,,,2001-10-02,2017-08-02,Canadair CRJ 200,2,Jet,False,Canadair CRJ 100,23.4,True,4,2001-10-02
12380,N812NN,True,33520,AB1203,American Airlines,738,B738,B738,B737-823,,2009-10-17,2009-10-17,2009-10-30,2009-10-30,Boeing 737-800,2,Jet,False,Boeing 737 NG,15.4,True,1,2009-10-30
2144485,N430DX,True,2069,A5237F,Delta Air Lines,330,A330,A330,330-941N,281,,,2024-09-04,2024-09-04,Airbus A330,2,Jet,False,Airbus A330,0.5,True,1,2024-09-04
30538,N220JQ,True,17000195,A1E1D8,Republic Airways,E75,E175,E175,175LR,,,,2007-12-04,2020-03-22,Embraer 175,2,Jet,False,Embraer ERJ170,17.3,True,2,2007-12-04
2144224,N8924Q,True,42582,AC4FB5,Southwest Airlines,7M8,B38M,B38M,737-8MAX,175,,,2024-06-26,2024-06-26,Boeing 737 MAX 8,2,Jet,False,Boeing 737 MAX,0.7,True,1,2024-06-26
